Ra,Rh,La,Lh,Ma,Mh,Ia,Ih,Oa,Oh,Qa,Qh
10.415551578947369,10.447532768361583,9.626060173160173,9.137867231638417,10.157109319664492,9.660665143824028,9.649161919898283,8.922863514419852,11.27551891891892,9.090328571428572,9.652239194139195,8.90519932885906
11.638288235294118,10.014152461799661,9.804046208112874,9.10529674796748,10.12975540363364,9.504333333333335,9.922573575242453,9.80979089301503,10.771516417910448,10.008733714024668,10.17648431372549,9.733113333333336
11.953736390977443,10.03706038647343,10.281827761949986,8.914357142857142,10.701555555555556,9.202625925925926,10.160102588996764,9.4275405643739,10.631158551157581,10.651193023255814,9.585068760422457,8.983284313725491
9.89771611787316,8.838797906602254,9.221797208538588,9.511382352941176,9.202848260609684,9.164865567765569,9.303595806150978,9.517243046786465,9.988230656494679,9.872120973782772,8.592826307320998,8.660760240963855
10.89615745341615,10.597296955197912,10.319135789473684,9.670953781512605,10.547610754536773,10.214509803921569,9.746891134751774,9.42371598062954,11.50127619937695,9.737757142857145,10.513376595744681,9.102206360792492
11.841025643069344,10.38346200865801,9.980784077756343,9.793195022624435,11.231935643144734,10.297678727445394,10.394527777777778,9.95736704080085,11.169573921698738,11.108582828282827,10.900880835881754,9.516290476190477
12.11080711747851,10.08002380952381,10.620993939393939,10.432938095238097,11.126172222222223,11.50295219858156,10.256418170701885,9.868087301587302,11.544325525525526,9.547654280670786,10.889384002326935,10.099171604938272
11.855509783749739,10.32904935064935,10.867363976665047,11.167200408769975,11.375459396179915,11.312647588005216,10.641344822695036,10.122904178968886,11.928695101701951,10.655517989417989,10.609648134704578,10.022391666666667
11.370419807112718,10.402377319587629,11.145935253296322,9.49577816091954,11.337767294900221,11.853202645502645,10.626667868700878,9.191440246913581,11.390973550724638,10.102874789915965,11.103494674012858,10.048008910891088
11.885792996468352,9.50292130177515,10.148849366077668,9.59639090909091,10.858182982638612,10.230816472042864,9.661468936170213,9.5493800332088,10.908416946778711,12.198208464142814,10.004069696969697,9.282388888888889
