Ra,Rh,La,Lh,Ma,Mh,Ia,Ih,Oa,Oh,Qa,Qh
63.70173076923081,56.19052836676218,72.64600000000002,64.89912464985997,69.60501054852321,76.84002478314747,59.63896756978659,65.87368750000002,66.68987559978677,72.88610530246453,65.57995356037152,68.55668478260873
66.7716110890565,63.738859649122844,75.66875973862783,61.29021739130438,69.2138336713996,65.58723172792565,71.75101993405279,68.97698020855502,67.26987859712231,58.233946360153254,79.43905172413795,76.91707142857146
58.89580024754835,60.05898878386009,44.9001811594203,63.226174863387996,52.15088235294121,59.41071016582555,47.29005759828547,63.423240556660076,54.38337892644137,51.80046979865773,52.47441838649158,62.72734767025091
65.96793360323889,65.3022595756407,68.61468027210887,63.07831661092533,64.61691219512198,70.04978260869568,63.1022017598776,69.09319187358918,67.59360000000001,61.98958323595858,67.39359587628867,81.50633333333336
54.779429674099504,51.994230769230796,61.940775401069544,55.9533103448276,58.11705338462576,52.120144230769256,45.17745225362873,55.139654528478076,55.82388157894738,35.59843750000002,50.44296551724139,64.72914473684212
63.14645833333336,60.01581677704198,63.29941796368354,78.70347222222222,49.784473942969555,68.0499275362319,65.45025691699607,69.65653846153849,38.455897315120126,67.7679442332066,70.56215602120679,69.98239406779663
66.32959411466264,60.70751976284586,43.392363692689,71.44863636363637,70.41144426636338,62.57636144578315,60.013566604823765,68.45206653225809,63.83013343015341,63.828409090909105,64.94579670329674,69.90728866906477
68.3634167936878,73.4914575908767,52.9930653266332,52.73907894736843,68.89288744588745,70.93865225770925,72.55158106374581,67.36026387494624,74.33582386363638,68.96650885193135,73.0418530020704,77.71256880733947
61.05476076555024,58.24260315533982,61.11802088639837,60.69091163310962,52.870452894680625,47.60851069518719,50.09331773618541,55.83017482517482,54.80549657534249,67.67396785534909,45.41375000000002,60.87055322128853
65.88959703947371,75.09949108290489,66.96583852364476,64.52214803312633,60.054851485148504,70.8970214190094,61.64342105263158,64.39361535523302,57.31500000000001,59.08761178861789,65.26379032258068,63.43952064896756
64.97652800324678,64.03911764705884,57.91077310924369,61.617171052631605,57.06849140893473,49.77090909090913,57.36262500000004,63.94519267822737,55.50204183266936,60.77904737206087,48.41024918743233,64.65733870967745
52.704500000000024,55.05291525423729,55.11259433962266,53.65227272727276,49.15225000000004,57.92439655172416,49.414050258684455,65.41065318763923,59.66525104602513,54.3521870604782,48.53125000000003,67.11552631578948
52.482082447938836,58.41293478260869,53.469279279279306,66.27428571428572,60.43486573515037,68.39069170771761,62.0878695652174,57.407987804878076,57.49831730769236,64.10173076923077,60.14250000000003,55.03333333333336
63.97586755852845,56.14672389127327,61.53268315665491,62.493401360544254,66.73179900744418,56.89119186046514,62.001801566579644,62.666455823293205,59.932529411764705,62.603691546762605,57.81324596774195,52.494676724137946
52.4522332247557,55.08255276925854,70.42756540697675,62.7285254413292,65.27699930111825,57.23363636363638,52.19939757394033,55.8600592885376,58.90931318681319,72.2291733870968,59.633333333333354,60.410270270270274
51.390169291338594,47.08422222222225,48.323058823529436,62.5431875,58.31636363636366,51.9902838827839,55.631897880539526,56.94861635220127,48.705282956607846,53.120000000000005,57.97617408906885,55.59857142857143
55.69975874125876,61.59910062893081,54.77434848484849,65.29590909090909,68.05460111317257,57.001320143884925,56.99186969982503,57.240855540897115,56.016787110531965,59.437846153846166,52.30380805687204,64.45275862068966
49.45802190721653,54.11258985555929,57.87038472706156,70.53698863636367,56.40026014669928,56.93724050632912,49.54580662112454,61.22281016042783,51.85150086755351,65.91861340376363,50.413333333333355,71.19766819571868
61.41874667485166,67.20652821316615,77.57795285359802,72.8711290322581,62.399487004103975,66.99330769230771,62.11468808864268,65.04890756302521,59.304689527340145,73.07742732558141,72.00151889534887,81.24066140776699
60.92534798077523,51.71228813559324,68.7031638824885,68.36451530612246,65.17362369337982,46.108749999999986,62.139627329192564,60.18911528150136,55.00449970220373,60.814158415841604,61.36093801652896,73.20865168539328
